MWA_Id	MWA_Word
[[17, 21], [5, 6], [6, 7], [7, 8], [9, 10], [10, 11], [13, 20], [15, 15], [2, 2]]	[['.', '.'], ['cents', 'cents'], [',', ','], ['or', 'or'], ['percent', 'percent'], [',', ','], ['trading', 'trading'], ['$', '$'], ['shares', 'stock']]
[[21, 16], [11, 4], [12, 5], [13, 6], [14, 7], [15, 8], [16, 12], [17, 13], [18, 14], [1, 3]]	[['.', '.'], ['quarantined', 'quarantined'], ['70', '70'], ['people', 'people'], ['who', 'who'], ['had', 'had'], ['contact', 'contact'], ['with', 'with'], ['the', 'the'], ['Singapore', 'Singapore']]
[[19, 23], [11, 15], [12, 16], [13, 17], [14, 18], [15, 19], [16, 20], [17, 21], [18, 22], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11]]	[['.', '.'], ['styled', 'styled'], ['himself', 'himself'], ['an', 'an'], ['advocate', 'advocate'], ['of', 'of'], ['better', 'better'], ['corporate', 'corporate'], ['governance', 'governance'], ['for', 'for'], ['governor', 'governor'], ['of', 'of'], ['New', 'New'], ['York', 'York']]
[[22, 24], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [12, 12], [11, 10]]	[['.', '.'], ['was', 'was'], ['carried', 'carried'], ['live', 'live'], ['on', 'on'], ['national', 'national'], ['cable', 'cable'], ['networks', 'networks'], ['Hundreds', 'Hundreds'], ['of', 'of'], ['reporters', 'reporters'], ['and', 'and'], ['photographers', 'photographers'], ['swamped', 'swamped'], ['the', 'the'], ['hearing', 'hearing'], ['the', 'the']]
[[13, 17], [6, 4], [7, 5], [9, 7], [10, 8], [4, 2], [12, 10]]	[['.', '.'], ['7', '7'], ['percent', 'percent'], ['to', 'to'], ['$', '$'], ['sales', 'sales'], ['million', 'million']]
[[27, 28], [2, 13], [3, 14], [4, 15], [5, 16], [9, 3], [10, 4], [11, 5], [12, 6], [18, 18], [19, 19], [20, 20], [21, 21], [6, 23], [7, 2], [26, 27], [15, 12], [23, 9], [13, 10]]	[['.', '.'], ['at', 'at'], ['Mount', 'Mount'], ['Vernon', 'Vernon'], [',', ','], ['was', 'was'], ['expected', 'expected'], ['to', 'to'], ['crest', 'crest'], ['feet', 'feet'], ['above', 'above'], ['flood', 'flood'], ['stage', 'stage'], ['the', 'the'], ['Skagit', 'Skagit'], ['said', 'said'], ['feet', 'feet'], ['tonight', 'night'], ['at', 'at']]
[[29, 25], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [4, 1], [5, 2], [6, 3], [7, 4], [11, 6], [12, 7], [13, 8], [14, 9], [1, 14], [2, 15], [3, 12], [10, 5], [24, 18], [28, 11], [16, 19]]	[['.', '.'], ['charges', 'charges'], ['of', 'of'], ['obstructing', 'obstructing'], ['federal', 'federal'], ['investigations', 'investigations'], ['a', 'A'], ['former', 'former'], ['partner', 'partner'], ['of', 'of'], ['firm', 'firm'], ['Ernst', 'Ernst'], ['&', '&'], ['Young', 'Young'], ['FBI', 'FBI'], ['agents', 'agents'], ['arrested', 'arrested'], ['accounting', 'accountancy'], ['U.S.', 'US'], ['Thursday', 'yesterday'], ['on', 'on']]
[[25, 33], [5, 15], [6, 16], [7, 17], [8, 18], [9, 19], [1, 8], [2, 9], [3, 10], [13, 3], [14, 4], [16, 6], [15, 5], [24, 7]]	[['.', '.'], ['agitated', 'agitated'], ['when', 'when'], ['she', 'she'], ['came', 'came'], ['to', 'to'], ['Shelia', 'Shelia'], ['Chaney', 'Chaney'], ['Wilson', 'Wilson'], ['Turner', 'Turner'], ['Monumental', 'Monumental'], ['Church', 'Church'], ['A.M.E.', 'AME'], ['said', 'said']]
[[22, 19], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [10, 11], [11, 12], [20, 9], [12, 13], [13, 17]]	[['.', '.'], ['He', 'He'], ['was', 'was'], ['the', 'the'], ['Ace', 'ace'], ['of', 'of'], ['Diamonds', 'diamonds'], ['in', 'in'], ['a', 'a'], ['of', 'of'], ['cards', 'cards'], ['U.S.', 'U.S.'], ['depicting', 'showing'], ['Iraqi', 'Iraqi']]
[[26, 22], [1, 5], [2, 6], [3, 7], [4, 8], [5, 9], [6, 10], [7, 11], [12, 17], [13, 18], [14, 19], [15, 20], [16, 21], [23, 13]]	[['.', '.'], ['Miodrag', 'Miodrag'], ['Zivkovic', 'Zivkovic'], [',', ','], ['of', 'of'], ['the', 'the'], ['Liberal', 'Liberal'], ['Alliance', 'Alliance'], ['31', '31'], ['percent', 'percent'], ['of', 'of'], ['the', 'the'], ['vote', 'vote'], ['got', 'came']]
[[17, 18], [8, 4], [9, 5], [10, 6], [11, 7], [12, 8], [4, 1], [5, 2], [13, 16], [14, 10], [7, 11]]	[['.', '.'], ['all', 'all'], ['but', 'but'], ['$', '$'], ['70,000', '70,000'], ['of', 'of'], ['Georgia', 'Georgia'], ['has', 'has'], ['the', 'the'], ['money', 'money'], ['returned', 'back']]
[[16, 20], [9, 13], [10, 14], [11, 15], [12, 16], [13, 17], [14, 18], [15, 19], [1, 1], [2, 2], [3, 3], [4, 12]]	[['.', '.'], ['showed', 'showed'], ['tendencies', 'tendencies'], ['of', 'of'], ['being', 'being'], ['a', 'a'], ['prior', 'prior'], ['offender', 'offender'], ['Yeager', 'Yeager'], ['said', 'said'], ['the', 'the'], ['suspect', 'suspect']]
[[34, 29], [15, 12], [16, 13], [17, 14], [18, 15], [19, 16], [20, 17], [21, 18], [22, 19], [23, 20], [24, 21], [25, 22], [4, 2], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [28, 24], [29, 25], [33, 26], [13, 11], [14, 11], [26, 1], [30, 28]]	[['.', '.'], ['record', 'record'], [',', ','], ['and', 'and'], ['55', '55'], ['new', 'new'], ['cases', 'cases'], ['on', 'on'], ['May', 'May'], ['23', '23'], [',', ','], ['making', 'making'], ['reported', 'reported'], ['65', '65'], ['new', 'new'], ['cases', 'cases'], ['on', 'on'], ['May', 'May'], ['22', '22'], [',', ','], ['a', 'a'], ['epidemic', 'epidemic'], ['the', 'the'], ['world', 'world'], ['one', 'one-day'], ['day', 'one-day'], ['Taiwan', 'Taiwan'], ['fastest-growing', 'fastest-growing']]
[[20, 25], [3, 1], [4, 2], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17]]	[['.', '.'], ['Sammy', 'Sammy'], ['Sosa', 'Sosa'], ['was', 'was'], ['suspended', 'suspended'], ['for', 'for'], ['eight', 'eight'], ['games', 'games'], ['by', 'by'], ['major', 'major'], ['league', 'league'], ['baseball', 'baseball'], ['Friday', 'Friday'], ['for', 'for'], ['using', 'using'], ['a', 'a'], ['corked', 'corked'], ['bat', 'bat']]
[[18, 21], [5, 17], [6, 18], [7, 19], [17, 20], [2, 8], [3, 9], [4, 3], [8, 6], [1, 1]]	[['.', '.'], ['were', 'were'], ['given', 'given'], ['a', 'a'], ['placebo', 'placebo'], ['of', 'of'], ['the', 'the'], ['women', 'women'], ['daily', 'daily'], ['Half', 'Half']]
[[22, 26], [3, 4], [4, 5], [5, 6], [11, 16], [12, 17], [13, 18], [8, 13], [9, 14], [15, 20], [16, 21], [6, 22], [2, 25]]	[['.', '.'], [',', ','], ['the', 'the'], ['Dow', 'Dow'], ['percent', 'percent'], [',', ','], ['at', 'at'], [',', ','], ['or', 'or'], [',', ','], ['having', 'having'], ['declined', 'slipped'], ['Monday', 'Monday']]
[[18, 19], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [14, 15], [15, 16], [17, 18], [11, 12]]	[['.', '.'], ['The', 'The'], ['30-year', '30-year'], ['bond', 'bond'], ['US30YT', 'US30YT'], ['', ''], ['RR', 'RR'], ['percent', 'percent'], ['from', 'from'], ['percent', 'percent'], ['yield', 'yield']]
[[22, 23], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [21, 15]]	[['.', '.'], ['The', 'The'], ['injured', 'injured'], ['were', 'were'], ['taken', 'taken'], ['to', 'to'], ['hospitals', 'hospitals'], ['in', 'in'], ['Jefferson', 'Jefferson'], ['City', 'City'], ['and', 'and'], ['Columbia', 'Columbia'], [',', ','], ['north', 'north']]
None	None
None	None
[[26, 25], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [7, 5], [5, 3], [6, 7]]	[['.', '.'], [',', ','], ['Goodrich', 'Goodrich'], ['and', 'and'], ['Dr.', 'Dr.'], ['David', 'David'], ['Staffenberg', 'Staffenberg'], ['plan', 'plan'], ['about', 'about'], ['three', 'three'], [',', ','], ['with', 'with'], ['several', 'several'], ['weeks', 'weeks'], ['between', 'between'], ['each', 'each'], ['operation', 'operation'], ['one', 'one'], ['separation', 'separate']]
[[15, 14], [1, 1], [2, 2], [3, 3], [4, 4], [13, 10], [14, 7], [6, 9], [12, 12]]	[['.', '.'], ['The', 'The'], ['company', 'company'], ['has', 'has'], ['expanded', 'expanded'], ['payment', 'payment'], ['services', 'services'], ['providing', 'offering'], ['including', 'even']]
[[12, 16], [6, 9], [7, 10], [8, 11], [9, 12], [3, 6], [2, 5], [5, 15], [1, 1]]	[['.', '.'], ['and', 'and'], ['injured', 'injured'], ['more', 'more'], ['than', 'than'], ['killed', 'killed'], ['blasts', 'attack'], ['people', 'people'], ['The', 'The']]
[[18, 21], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13]]	[['.', '.'], ['In', 'In'], ['2001', '2001'], [',', ','], ['President', 'President'], ['Bush', 'Bush'], ['named', 'named'], ['to', 'to'], ['the', 'the'], ['Student', 'Student'], ['Loan', 'Loan'], ['Marketing', 'Marketing'], ['Association', 'Association']]
[[22, 28], [14, 8], [15, 9], [16, 10], [17, 11], [18, 12], [19, 13], [20, 14], [21, 15], [6, 2], [7, 3], [8, 4], [11, 6], [12, 7], [3, 27], [1, 26], [13, 5]]	[['.', '.'], ['victims', 'victims'], ["'", "'"], ['advocates', 'advocates'], ['but', 'but'], ['parishioners', 'parishioners'], ['and', 'and'], ['some', 'some'], ['priests', 'priests'], ['waves', 'waves'], ['of', 'of'], ['scandal', 'scandal'], ['not', 'not'], ['only', 'only'], ['Archdiocese', 'archdiocese'], ['The', 'the'], ['angered', 'angered']]
[[12, 17], [4, 12], [5, 13], [6, 14], [9, 4], [10, 5], [11, 6], [1, 9], [2, 10], [7, 3], [3, 11]]	[['.', '.'], ['in', 'in'], ['Fort', 'Fort'], ['Lauderdale', 'Lauderdale'], ['held', 'held'], ['without', 'without'], ['bail', 'bail'], ['A', 'a'], ['federal', 'federal'], ['ordered', 'ordered'], ['magistrate', 'judge']]
[[23, 28], [11, 17], [12, 18], [13, 19], [14, 20], [15, 21], [16, 22], [17, 23], [5, 12], [6, 13], [7, 14], [8, 15], [9, 16], [19, 24], [20, 25], [21, 26], [22, 27], [1, 1], [2, 2], [3, 3], [4, 4]]	[['.', '.'], ['who', 'who'], ['have', 'have'], ['provided', 'provided'], ['strong', 'strong'], ['political', 'political'], ['support', 'support'], ['for', 'for'], ['threatens', 'threatens'], ['to', 'to'], ['alienate', 'alienate'], ['social', 'social'], ['conservatives', 'conservatives'], ['Ashcroft', 'Ashcroft'], ['and', 'and'], ['President', 'President'], ['Bush', 'Bush'], ['The', 'The'], ['department', 'department'], ["'s", "'s"], ['position', 'stance']]
[[18, 20], [9, 1], [10, 2], [11, 3], [12, 4], [13, 5], [14, 6], [15, 7], [16, 8], [17, 9], [1, 11], [2, 12], [3, 13], [4, 14], [5, 15], [6, 16], [7, 17], [8, 19]]	[['.', '.'], ['with', 'With'], ['4.7', '4.7'], ['million', 'million'], ['people', 'people'], ['infected', 'infected'], ['with', 'with'], ['HIV', 'HIV'], ['or', 'or'], ['AIDS', 'AIDS'], ['South', 'South'], ['Africa', 'Africa'], ['has', 'has'], ['the', 'the'], ['world', 'world'], ["'s", "'s"], ['highest', 'highest'], ['caseload', 'caseload']]
[[17, 22], [4, 8], [5, 9], [6, 10], [7, 11], [8, 12], [9, 13], [10, 14], [11, 15], [12, 18], [13, 19], [16, 16]]	[['.', '.'], [',', ','], ['Elias', 'Elias'], ['will', 'will'], ['report', 'report'], ['to', 'to'], ['Joe', 'Joe'], ['Tucci', 'Tucci'], [',', ','], ['president', 'president'], ['and', 'and'], ['EMC', 'EMC']]
[[23, 17], [13, 6], [14, 7], [15, 8], [20, 9], [21, 10], [22, 11], [3, 15], [4, 16], [19, 5]]	[['.', '.'], ['Brigadier', 'Brigadier'], ['Aronda', 'Aronda'], ['Nyakairima', 'Nyakairima'], ['to', 'to'], ['major', 'Major'], ['general', 'General'], ['Army', 'Army'], ['Commander', 'Commander'], ['promoted', 'promoted']]
[[20, 27], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [9, 10], [10, 11], [11, 12]]	[['.', '.'], ['If', 'if'], ['that', 'that'], ['ai', 'ai'], ["n't", "n't"], ['a', 'a'], ['Democrat', 'Democrat'], [',', ','], ['the', 'the'], ['wrong', 'wrong'], ['meeting', 'meeting'], [',', ','], ["''", "''"], ['he', 'he'], ['said', 'said'], ['I', 'I'], ['must', 'must'], ['be', 'be']]
[[16, 18], [12, 8], [13, 9], [14, 10], [15, 11], [7, 1], [8, 2], [11, 5]]	[['.', '.'], ['for', 'for'], ['$', '$'], ['425', '425'], ['million', 'million'], ['WebTV', 'WebTV'], ['was', 'was'], ['Microsoft', 'Microsoft']]
[[19, 11], [16, 8], [17, 9], [18, 10], [8, 2]]	[['.', '.'], ['for', 'for'], ['other', 'other'], ['states', 'states'], ['Maine', 'Maine']]
[[24, 24], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [4, 11], [5, 12], [8, 5], [9, 6], [21, 20], [22, 21], [23, 23], [4, 9], [4, 10], [14, 13], [14, 14], [15, 14], [22, 22], [23, 22], [11, 1], [13, 8], [10, 7]]	[['.', '.'], ['Souter', 'Souter'], [',', ','], ['Ruth', 'Ruth'], ['Bader', 'Bader'], ['Ginsburg', 'Ginsburg'], ["O'Connor", "O'Connor"], [',', ','], ['majority', 'majority'], ['opinion', 'opinion'], ['and', 'and'], ['Stephen', 'Stephen'], ['Breyer', 'Breyer'], ["O'Connor", 'Sandra'], ["O'Connor", 'Day'], ['David', 'David'], ['David', 'H.'], ['Souter', 'H.'], ['Stephen', 'G.'], ['Breyer', 'G.'], ['joined', 'Joining'], ['Justices', 'Justices'], ['was', 'were']]
[[24, 30], [14, 23], [15, 24], [16, 25], [17, 26], [18, 27], [19, 28], [20, 29], [1, 1], [2, 2], [3, 3], [4, 4], [9, 16], [10, 17], [11, 18], [5, 11], [6, 12]]	[['.', '.'], ['fare', 'fare'], ['and', 'and'], ['the', 'the'], ['old', 'old'], ['commuter', 'commuter'], ['railroad', 'railroad'], ['rates', 'rates'], ['The', 'The'], ['Metropolitan', 'Metropolitan'], ['Transportation', 'Transportation'], ['Authority', 'Authority'], ['to', 'to'], ['restore', 'restore'], ['the', 'the'], ['was', 'was'], ['given', 'given']]
[[12, 15], [9, 12], [10, 13], [11, 14], [7, 7], [8, 8], [2, 4], [3, 5], [1, 1], [6, 9]]	[['.', '.'], ['by', 'by'], ['September', 'September'], ['2006', '2006'], ['be', 'be'], ['delivered', 'delivered'], ['Embraer', 'Embraer'], ['jets', 'aircraft'], ['The', 'The'], ['to', 'to']]
[[23, 32], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [22, 31], [21, 24], [19, 24], [20, 24], [18, 23], [16, 22]]	[["''", "''"], ['``', '``'], ['Today', 'Today'], [',', ','], ['we', 'we'], ['are', 'are'], ['trying', 'trying'], ['to', 'to'], ['convey', 'convey'], ['this', 'this'], ['problem', 'problem'], ['to', 'to'], ['Russian', 'Russian'], ['President', 'President'], ['Vladimir', 'Vladimir'], ['Putin', 'Putin'], ['.', '.'], ['Bush', 'Bush'], ['George', 'Bush'], ['W', 'Bush'], ['President', 'President'], ['and', 'and']]
[[18, 22], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [17, 14]]	[['.', '.'], ['The', 'The'], ['state', 'state'], ['wants', 'wants'], ['to', 'to'], ['kill', 'kill'], ['the', 'the'], ['wolves', 'wolves'], ['in', 'in'], ['approximately', 'approximately'], ['a', 'a'], ['1,700-square-mile', '1,700-square-mile'], ['area', 'area'], ['near', 'near'], ['McGrath', 'McGrath']]
[[20, 22], [6, 17], [7, 18], [8, 19], [9, 20], [10, 21], [1, 1], [2, 2], [3, 3], [4, 4], [5, 16]]	[['.', '.'], ['alone', 'alone'], ['in', 'in'], ['San', 'San'], ['Francisco', 'Francisco'], ['Bay', 'Bay'], ['Peterson', 'Peterson'], ['told', 'told'], ['police', 'police'], ['he', 'he'], ['fished', 'fish']]
[[25, 31], [4, 10], [5, 11], [6, 12], [7, 13], [8, 14], [9, 15], [10, 16], [11, 17], [12, 18], [13, 19], [14, 20], [15, 21], [16, 22], [17, 23], [18, 24], [19, 25], [20, 26], [21, 27], [22, 28], [23, 29], [24, 30]]	[['.', '.'], ['Empire', 'Empire'], ['State', 'State'], ['survey', 'survey'], ['far', 'far'], ['exceeded', 'exceeded'], ['expectations', 'expectations'], ['by', 'by'], ['jumping', 'jumping'], ['to', 'to'], ['26.8', '26.8'], ['in', 'in'], ['June', 'June'], [',', ','], ['a', 'a'], ['record', 'record'], ['high', 'high'], [',', ','], ['from', 'from'], ['10.6', '10.6'], ['in', 'in'], ['May', 'May']]
[[19, 24], [5, 2], [6, 3], [7, 4], [8, 5], [9, 6], [10, 7], [11, 8], [12, 9], [13, 10], [14, 12], [15, 13], [16, 14], [1, 1], [4, 16]]	[['.', '.'], ['I', 'I'], ['am', 'am'], ['being', 'being'], ['forced', 'forced'], ['into', 'into'], ['exile', 'exile'], ['by', 'by'], ['the', 'the'], ['world', 'world'], ['superpower', 'superpower'], [',', ','], ["''", "''"], ['``', '``'], ['say', 'said']]
[[21, 26], [10, 16], [11, 17], [12, 18], [13, 19], [14, 20], [15, 21], [16, 22], [17, 23], [18, 24], [19, 25], [4, 4], [5, 5], [3, 4], [6, 11], [8, 15], [2, 2], [9, 13], [7, 14]]	[['.', '.'], ['evidence', 'evidence'], ['a', 'a'], ['body', 'body'], ['or', 'or'], ['bodies', 'bodies'], ['have', 'have'], ['been', 'been'], ['in', 'in'], ['this', 'this'], ['area', 'area'], ['Norman', 'Norman'], ['McKinlay', 'McKinlay'], ['Insp', 'Norman'], ['said', 'said'], ['was', 'is'], ['Chief', 'Chief'], ['``', '``'], ['there', 'There']]
[[20, 21], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [1, 1]]	[['.', '.'], ['virtually', 'virtually'], ['every', 'every'], ['aspect', 'aspect'], ['of', 'of'], ['Campbell', 'Campbell'], ["'s", "'s"], ['personal', 'personal'], ['and', 'and'], ['financial', 'financial'], ['affairs', 'affairs'], [',', ','], ['Investigators', 'Investigators']]
[[16, 15], [5, 3], [6, 4], [7, 5], [9, 13], [10, 14], [15, 2], [11, 6], [12, 7]]	[['.', '.'], ['declined', 'declined'], ['to', 'to'], ['comment', 'comment'], ['personnel', 'personnel'], ['matters', 'matters'], ['Mills', 'Mills'], ['Tuesday', 'yesterday'], [',', ',']]
[[21, 17], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [3, 3], [4, 4], [5, 5], [19, 15], [20, 16], [6, 6], [2, 2]]	[['.', '.'], ['his', 'his'], ['military', 'military'], ['pension', 'pension'], ['to', 'to'], ['charity', 'charity'], ['said', 'said'], ['he', 'he'], ['would', 'would'], ['at', 'at'], ['Yarralumla', 'Yarralumla'], ['donate', 'give'], ['Jeffrey', 'Jeffery']]
[[31, 22], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [29, 20], [30, 21], [16, 14], [17, 15], [21, 12]]	[['.', '.'], ['Tampa', 'Tampa'], ['Bay', 'Bay'], ['manager', 'manager'], ['Lou', 'Lou'], ['Piniella', 'Piniella'], [',', ','], ['bench', 'bench'], ['coach', 'coach'], ['John', 'John'], ['McLaren', 'McLaren'], ['and', 'and'], ['the', 'the'], ['ninth', 'ninth'], ['were', 'were'], ['ejected', 'ejected'], ['Huff', 'Huff']]
[[17, 14], [10, 11], [11, 12], [12, 13], [6, 9], [7, 10], [4, 8], [5, 4]]	[['.', '.'], ['2,100', '2,100'], ['filling', 'filling'], ['stations', 'stations'], ['refineries', 'refineries'], ['and', 'and'], ['five', 'five'], ['oil', 'oil']]
[[13, 14], [10, 11], [11, 12], [12, 13], [5, 10], [4, 8], [8, 9], [2, 4]]	[['.', '.'], [',', ','], ['Libeskind', 'Libeskind'], ['said', 'said'], ['plan', 'plan'], ['the', 'the'], ['original', 'original'], ['changes', 'changes']]
[[14, 15], [3, 11], [4, 12], [5, 13], [6, 14], [7, 7], [8, 8], [9, 9], [10, 10], [1, 1]]	[['.', '.'], ['to', 'to'], ['$', '$'], ['616.5', '616.5'], ['million', 'million'], ['from', 'from'], ['$', '$'], ['610.6', '610.6'], ['million', 'million'], ['Revenue', 'Revenue']]
[[24, 20], [8, 5], [9, 6], [10, 7], [16, 12], [17, 13], [18, 14], [20, 16], [21, 17], [12, 9]]	[['.', '.'], ['Index', 'Index'], ['<', '<'], ['.', '.'], ['points', 'points'], [',', ','], ['or', 'or'], ['percent', 'percent'], [',', ','], ['>', '>']]
[[14, 13], [2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [8, 11], [9, 12]]	[['.', '.'], ['Peter', 'Peter'], ['Deutsch', 'Deutsch'], [',', ','], ['D-Fla.', 'D-Fla.'], [',', ','], ['the', 'the'], ['FDA', 'FDA']]
[[17, 18], [2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [14, 15], [13, 14]]	[['.', '.'], ['Iowa', 'Iowa'], ['State', 'State'], ['athletic', 'athletic'], ['director', 'director'], ['Bruce', 'Bruce'], ['Van', 'Van'], ['De', 'de'], ['Velde', 'Velde'], ['reached', 'made'], ['be', 'was']]
[[19, 15], [5, 8], [6, 9], [7, 10]]	[['.', '.'], ['active', 'active'], ['probable', 'probable'], ['cases', 'cases']]
[[20, 26], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [14, 13], [15, 14], [16, 15], [18, 17], [19, 18], [3, 3], [1, 1]]	[['.', '.'], ['found', 'found'], ['by', 'by'], ['a', 'a'], ['zookeeper', 'zookeeper'], ['early', 'early'], ['Thursday', 'Thursday'], [',', ','], ['severe', 'severe'], ['puncture', 'puncture'], ['wounds', 'wounds'], ['his', 'his'], ['abdomen', 'abdomen'], ['eagle', 'eagle'], ['The', 'The']]
[[18, 19], [1, 17], [2, 18], [7, 4], [8, 5], [3, 3]]	[['.', '.'], ['Agnew', 'Agnew'], ['said', 'said'], ['rabies', 'rabies'], ['cases', 'cases'], ['Pinellas', 'Pinellas']]
[[12, 15], [4, 1], [5, 2], [6, 3], [7, 4], [1, 5], [2, 6], [3, 7]]	[['.', '.'], ['Whitley', 'Whitley'], ["'s", "'s"], ['attorney', 'attorney'], [',', ','], ['Marc', 'Marc'], ['Garber', 'Garber'], [',', ',']]
[[14, 18], [5, 15], [6, 16], [7, 17], [9, 5], [10, 6], [11, 7], [1, 3], [8, 13], [3, 1], [4, 10]]	[['.', '.'], ['down', 'down'], ['2', '2'], ['cents', 'cents'], ['at', 'at'], ['$', '$'], ['47.98', '47.98'], ['BioReliance', 'BioReliance'], ['yesterday', 'yesterday'], ['stock', 'Shares'], ['closed', 'close']]
[[20, 28], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 21], [14, 22], [15, 23], [16, 24], [17, 25], [18, 26], [19, 27]]	[['.', '.'], ['Just', 'Just'], ['five', 'five'], ['months', 'months'], ['ago', 'ago'], [',', ','], ['Dean', 'Dean'], ['committed', 'committed'], ['to', 'to'], ['accepting', 'accepting'], ['taxpayer', 'taxpayer'], ['money', 'money'], ['and', 'and'], ['vowed', 'vowed'], ['to', 'to'], ['attack', 'attack'], ['any', 'any'], ['Democrat', 'Democrat'], ['who', 'who'], ['didnt', 'didnt']]
[[15, 17], [10, 12], [11, 13], [12, 14], [13, 15], [7, 2], [8, 3], [9, 4], [2, 8], [3, 9], [5, 11]]	[['.', '.'], ['and', 'and'], ['infected', 'infected'], ['more', 'more'], ['than', 'than'], ['China', 'China'], ["'s", "'s"], ['mainland', 'mainland'], ['has', 'has'], ['killed', 'killed'], ['people', 'people']]
