Sent1	DLS_compose_ppmi	DLS_compose_cbow
A man is playing guitar.	0.867612880266	0.865522853447
A man is riding a motorcycle.	0.894042566118	0.793620603522
A man is riding a motorcycle.	0.894042566118	0.793620603522
A man is playing a guitar.	0.93949803163	0.79523496919
A man is playing a guitar.	0.93949803163	0.79523496919
A man is playing a guitar.	0.93949803163	0.79523496919
An animal is chewing on something.	0.751232669827	0.733556396065
A squirrel is spinning around in circles.	0.875766011857	0.878905234285
A man is cutting an onion.	0.941820703165	0.905635811818
A man and a woman are kissing.	0.950671485286	0.859414865652
A man is getting into a car.	0.932856115114	0.894822876904
A man is cycling.	0.662022766197	0.483736624381
A man is dancing.	0.796511313619	0.582178583772
A man is playing the guitar and singing.	0.956700109402	0.939465306248
A person is cutting mushrooms.	0.942115743817	0.884875483282
A man is slicing open a fish.	0.864377773523	0.740738818953
A tiger cub is making a sound.	0.659365965825	0.563325126838
A person is slicing onions.	0.922786864394	0.803917683916
A man is playing the piano.	0.968814046511	0.805715241419
A woman is peeling a potato.	0.899152202293	0.772550458215
A pankda is eating bamboo.	0.836282442499	0.753167480759
A person is peeling an onion.	0.953488924831	0.838000087876
A monkey pushes another monkey.	0.902923021493	0.931221508086
A squirrel runs around in circles.	0.807433346585	0.823102431773
A man is tying his shoe.	0.930932197195	0.905772627832
A boy is singing and playing the piano.	0.962396439342	0.949276944109
A dog is eating water melon.	0.871570119524	0.74205859822
A woman is chopping broccoli.	0.940484860194	0.917201397356
A man is peeling a potato.	0.888673414417	0.80352623275
A woman is playing a guitar.	0.928021623908	0.854070084974
A man is playing a flute.	0.928730587593	0.787509407148
A woman is slicing tomato.	0.946871785124	0.73447110757
A man is slicing a tomato.	0.888917544896	0.737487223271
A man swims underwater.	0.892122600862	0.836772172374
A man and woman are talking.	0.888401719042	0.798263247747
A man is playing a guitar.	0.924661716515	0.799488080403
A baby panda goes down a slide.	0.790911491667	0.812734704198
A small dog is chasing a yoga ball.	0.893044248235	0.841365739508
The men are playing cricket.	0.902116230832	0.734358600988
A man rides off on a motorcycle.	0.937872255711	0.857940493261
A man is playing a guitar.	0.956700109402	0.939465306248
The man talked on the telephone.	0.878263616275	0.793616557501
A man is singing and playing a guitar.	0.956700109402	0.939465306248
A man is fishing.	0.605565757176	0.417961123653
A man is levitating.	0.701747791458	0.652101779297
A man attacks a woman.	0.848192838305	0.734191972509
Two boys are driving.	0.648600258238	0.397115685452
A man is driving a car.	0.675806176623	0.479624985905
A man is playing soccer.	0.805895700265	0.672221241901
A man is riding on a horse.	0.937577719665	0.91196364844
A man is riding a bicycle.	0.863112005755	0.765592915636
A man is slicing potatoes.	0.88254696334	0.733418588751
A woman is peeling a potato.	0.88254696334	0.733418588751
A man is playing a guitar.	0.901148732071	0.916094407683
A woman is cutting tofu.	0.962187375002	0.724666100439
A girl is riding a horse.	0.911942814185	0.832150927043
A woman is slicing a leek.	0.911913494973	0.708841642519
The man cut a paper plate.	0.966256712348	0.933782578811
The woman is styling her hair.	0.590488036936	0.41954303634
The man is playing the guitar.	0.928730587593	0.787509407148
A man is playing the piano.	0.988483650621	0.898605649245
A man is lifting weights in a garage.	0.916493834901	0.879021243599
A woman is slicing up some meat.	0.819401432428	0.843051424945
A man is playing on his keyboard.	0.874433740899	0.786152596707
Two zebras play in an open field.	0.922819109064	0.871457674958
The lady chopped up the green onions.	0.922767270926	0.872402656753
Someone is sitring noodles in water.	0.861903333242	0.777302761472
An animal is biting a persons finger.	0.843223491051	0.801662028051
Lionel Richie is dancing on the ceiling.	0.891710659396	0.805176981203
A man is playing a piano.	0.912562071991	0.906024401524
A man is cutting a potato.	0.905736229551	0.824622628293
A woman is playing flute.	0.971527776426	0.938123534054
A boy is checking a calender.	0.720541771544	0.638947494797
A woman is cutting an onion.	0.907952458851	0.824885682663
A man is playing guitar.	0.974175465795	0.933426990845
A woman is using a sewing machine.	0.926431913206	0.960315232513
A woman is flipping pancakes.	0.785536061828	0.746020100452
A man is slicing an onion.	0.931971085402	0.692877637411
A man is dancing.	0.957011039907	0.918019703567
A man is riding a motorcycle.	0.862847838312	0.738966715826
A man is running on the road.	0.606779066581	0.593313521356
A woman is reading.	0.472168556493	0.378153562692
A woman is slicing garlics.	0.991213080126	0.833859192524
A man is riding on a horse.	0.546401172082	0.325914758657
A man is riding a bike.	0.912540036694	0.796835431066
A man is crying.	0.643065968603	0.391835712893
A woman is dancing.	0.62561594581	0.431933932701
A man is playing a piano.	0.970696115952	0.808380722463
A man is playing a flute.	0.970696115952	0.808380722463
A man is speaking.	0.631699250323	0.49596063766
A man is spinning.	0.76602103096	0.565056125656
A little boy is singing and playing a guitar.	0.9478042871	0.916442602529
A monkey is swinging from limb to limb.	0.646056180769	0.593200360574
The people got off the train.	0.927781852441	0.886322530311
The lady cracked an egg into a bowl.	0.849344441376	0.866115872428
A dog is jumping on a trampoline.	0.926910518683	0.862943484027
A boy is playing an instrument.	0.867055954844	0.689930200171
A band is performing on a stage.	0.77825306664	0.743786299521
A woman plays the guitar.	0.928408253208	0.858476937664
A woman is picking a can.	0.705923441821	0.514820537484
A man is climbing a rope.	0.943140781148	0.90069300408
A man is lifting a car.	0.640538031712	0.459045647236
Elephants are walking down a trail.	0.937203124038	0.892618763489
A man and woman are driving down the street in a jeep.	0.873436960242	0.781495075703
The shirtless man sat in a chair.	0.918709052441	0.916933788073
A turtle is swimming in water.	0.762257818488	0.701124789682
Two women are wrestling.	0.907356500595	0.887228576329
The puppy played with a blue tennis ball.	0.929395749242	0.919002517691
A kangroo is eating something.	0.658483880195	0.646172337429
A cat is playing a piano.	0.839437581073	0.702740147601
The man cut some carpet with a knife.	0.967822740731	0.94831948531
A woman is riding a motorized scooter down a road.	0.875996689778	0.837239476125
someone is slicing a vegetable.	0.965839360252	0.817309234869
A woman is dancing.	0.712844105948	0.43534522415
A man is playing a guitar.	0.974175465795	0.933426990845
A dog licks up a baby's drool.	0.8748226625	0.839296059014
A man is rowing a boat.	0.410680872424	0.249884135304
A young woman is putting stickers all over her face.	0.892239482544	0.849259475785
A man cuts up potatos.	0.907690010665	0.813607321482
A man sitting on the floor plays a guitar.	0.918176598756	0.905717930462
A woman is chopping up garlic.	0.883077506578	0.82505504744
A puppy plays with a plastic container.	0.955198992514	0.888718857687
An animal run in circles.	0.856607226356	0.691347297371
A man is walking slowly across a rope bridge.	0.89691385269	0.812413927515
A man is playing the guitar.	0.857554241515	0.802218139926
A man plays the flute.	0.971938544594	0.934160677149
A man plays the violin.	0.971814808471	0.933289867904
A man plays the piano.	0.972709622555	0.933612353396
A man is eating food.	0.840969729977	0.815591061428
A woman cracks two eggs into a glass bowl.	0.870619957962	0.863854600464
A man is playing a basketball.	0.798863671227	0.671511191655
A man is cutting a fish.	0.795373572025	0.671636780978
Two men are packing suitcases into the trunk of a car.	0.856676804881	0.827632977025
A toddler walks down a hallway.	0.742354475733	0.750122072553
A man pours oil on some tomatos.	0.932079139746	0.863770995564
